eventID,country,locality,yearCollected,samplingProtocol,materialSampleID,basisOfRecord,scientificName,diagnosticID,measurementMethod,measurementUnit,measurementType,measurementValue,verbatimEventDate,catalogNumber,references,individualID,collectionCode,institutionCode,lifeStage,measurementRemarks,measurementDeterminedDate,measurementAccuracy,materialSampleType,decimalLatitude,decimalLongitude,verbatimLocality,verbatimLatitude,verbatimLongitude,verbatimElevation,verbatimDepth,minimumDepthInMeters,minimumElevationInMeters,maximumElevationInMeters,maximumDepthInMeters,latestAgeOrHighestStage,latestEonOrHighestEonotheme,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,group,formation,member,minimumChronometricAge,minimumChronometricAgeReferenceSystem,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,eventRemarks,culturalRegions,culturalContext,bed,culturalOccupationPeriod,culturalAffiliations,coordinateUncertaintyInMeters,chronometricAgeUncertaintyInYears,chronometricAgeUncertaintyMethod,chronometricAgeProtocol,chronometricAgeID,lithostratigraphicTerms,maximumChronometricAge,maximumChronometricAgeReferenceSystem,geologicalContextID,lowestBiostratigraphicZone,highestBiostratigraphicZone,stateProvince,waterBody,islandGroup,island,institutionID,datasetName,dynamicProperties,fieldNumber,informationWithheld,verbatimLifeStage,occurrenceID,otherCatalogNumbers,previousIdentifications,sex,measurementSide,measurementDeterminedBy,materialSampleCondition,ageEstimationMethod,ageUnit,ageValue,reproductiveCondition,verbatimAgeValue,Diagnostics_bcid,Event_bcid,Sample_bcid,expeditionCode,projectId
08f6a43f_5293_4dad_9351_182d3a4a4f25,Unknown,Siwaliks,unknown,Unknown,08f6a43f_5293_4dad_9351_182d3a4a4f25,FossilSpecimen,Cremohipparion antelopinum,2456,Unknown,in,talus width,47.4,Unknown,,,YGSP15470,,,,,,,,,,Siwaliks,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8.8,https://n2t.net/ark:/21547/Doi22456,https://n2t.net/ark:/21547/Dog208f6a43f_5293_4dad_9351_182d3a4a4f25,https://n2t.net/ark:/21547/Doh208f6a43f_5293_4dad_9351_182d3a4a4f25,EBSS,314
090b558d607c4353b2e08640b6db99cd,Unknown,Tizi'n Tadderht,unknown,Unknown,090b558d607c4353b2e08640b6db99cd,FossilSpecimen,Equus sp.,3149,Unknown,mm,talus width,61.9,,,,GNM1-Dm6/151.3.Ay.20,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,1.8,mya,,,,,,,,,,,,,,,,,,1.8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,1.8,https://n2t.net/ark:/21547/DbL23149,https://n2t.net/ark:/21547/DbJ2090b558d607c4353b2e08640b6db99cd,https://n2t.net/ark:/21547/DbK2090b558d607c4353b2e08640b6db99cd,FEBG,314
090b558d607c4353b2e08640b6db99cd,Unknown,Tizi'n Tadderht,unknown,Unknown,090b558d607c4353b2e08640b6db99cd,FossilSpecimen,Equus sp.,1301,Unknown,mm,talus length,58.2,,,,GNM1-Dm6/151.3.Ay.20,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,1.8,mya,,,,,,,,,,,,,,,,,,1.8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,1.8,https://n2t.net/ark:/21547/DbL21301,https://n2t.net/ark:/21547/DbJ2090b558d607c4353b2e08640b6db99cd,https://n2t.net/ark:/21547/DbK2090b558d607c4353b2e08640b6db99cd,FEBG,314
090b558d607c4353b2e08640b6db99cd,Unknown,Tizi'n Tadderht,unknown,Unknown,090b558d607c4353b2e08640b6db99cd,FossilSpecimen,Equus sp.,2323,Unknown,mm,breadth of the trochlea of talus,26.6,,,,GNM1-Dm6/151.3.Ay.20,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,1.8,mya,,,,,,,,,,,,,,,,,,1.8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,1.8,https://n2t.net/ark:/21547/DbL22323,https://n2t.net/ark:/21547/DbJ2090b558d607c4353b2e08640b6db99cd,https://n2t.net/ark:/21547/DbK2090b558d607c4353b2e08640b6db99cd,FEBG,314
090b558d607c4353b2e08640b6db99cd,Unknown,Tizi'n Tadderht,unknown,Unknown,090b558d607c4353b2e08640b6db99cd,FossilSpecimen,Equus sp.,4362,Unknown,mm,depth of the medial side of talus,53.8,,,,GNM1-Dm6/151.3.Ay.20,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,1.8,mya,,,,,,,,,,,,,,,,,,1.8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,1.8,https://n2t.net/ark:/21547/DbL24362,https://n2t.net/ark:/21547/DbJ2090b558d607c4353b2e08640b6db99cd,https://n2t.net/ark:/21547/DbK2090b558d607c4353b2e08640b6db99cd,FEBG,314
0913f681_7a8f_40f0_bf73_932d44037d73,Unknown,Hoewenegg,unknown,Unknown,0913f681_7a8f_40f0_bf73_932d44037d73,FossilSpecimen,Hippotherium primigeneium,2577,Unknown,in,talus width,56.8,Unknown,,,Ho2558,,,,,,,,,,Hoewenegg,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10.3,https://n2t.net/ark:/21547/Doi22577,https://n2t.net/ark:/21547/Dog20913f681_7a8f_40f0_bf73_932d44037d73,https://n2t.net/ark:/21547/Doh20913f681_7a8f_40f0_bf73_932d44037d73,EBSS,314
0913f681_7a8f_40f0_bf73_932d44037d73,Unknown,Hoewenegg,unknown,Unknown,0913f681_7a8f_40f0_bf73_932d44037d73,FossilSpecimen,Hippotherium primigeneium,354,Unknown,in,talus length,60.3,Unknown,,,Ho2558,,,,,,,,,,Hoewenegg,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10.3,https://n2t.net/ark:/21547/Doi2354,https://n2t.net/ark:/21547/Dog20913f681_7a8f_40f0_bf73_932d44037d73,https://n2t.net/ark:/21547/Doh20913f681_7a8f_40f0_bf73_932d44037d73,EBSS,314
0949f9d73b884f1ca31f46861d1f4cdf,Unknown,Tizi'n Tadderht,unknown,Unknown,0949f9d73b884f1ca31f46861d1f4cdf,FossilSpecimen,"""Hipparion""  sp.",2499,Unknown,mm,talus width,48.5,,,,MMTT25/1687,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL22499,https://n2t.net/ark:/21547/DbJ20949f9d73b884f1ca31f46861d1f4cdf,https://n2t.net/ark:/21547/DbK20949f9d73b884f1ca31f46861d1f4cdf,FEBG,314
0949f9d73b884f1ca31f46861d1f4cdf,Unknown,Tizi'n Tadderht,unknown,Unknown,0949f9d73b884f1ca31f46861d1f4cdf,FossilSpecimen,"""Hipparion""  sp.",217,Unknown,mm,talus length,50.1,,,,MMTT25/1687,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL2217,https://n2t.net/ark:/21547/DbJ20949f9d73b884f1ca31f46861d1f4cdf,https://n2t.net/ark:/21547/DbK20949f9d73b884f1ca31f46861d1f4cdf,FEBG,314
0949f9d73b884f1ca31f46861d1f4cdf,Unknown,Tizi'n Tadderht,unknown,Unknown,0949f9d73b884f1ca31f46861d1f4cdf,FossilSpecimen,"""Hipparion""  sp.",1673,Unknown,mm,breadth of the trochlea of talus,21.4,,,,MMTT25/1687,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL21673,https://n2t.net/ark:/21547/DbJ20949f9d73b884f1ca31f46861d1f4cdf,https://n2t.net/ark:/21547/DbK20949f9d73b884f1ca31f46861d1f4cdf,FEBG,314
0949f9d73b884f1ca31f46861d1f4cdf,Unknown,Tizi'n Tadderht,unknown,Unknown,0949f9d73b884f1ca31f46861d1f4cdf,FossilSpecimen,"""Hipparion""  sp.",3712,Unknown,mm,depth of the medial side of talus,42.1,,,,MMTT25/1687,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL23712,https://n2t.net/ark:/21547/DbJ20949f9d73b884f1ca31f46861d1f4cdf,https://n2t.net/ark:/21547/DbK20949f9d73b884f1ca31f46861d1f4cdf,FEBG,314
095f98642ede4667856c3a7698222412,Unknown,Burka,unknown,Unknown,095f98642ede4667856c3a7698222412,FossilSpecimen,Equus simplicidens,3213,Unknown,mm,calcaneus breadth,57.9,,,,USNMRLB7,,,,,,,,,,Burka,,,,,,,,,,,,,,,,,3.3,mya,,,,,,,,,,,,,,,,,,3.3,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,3.3,https://n2t.net/ark:/21547/DbL23213,https://n2t.net/ark:/21547/DbJ2095f98642ede4667856c3a7698222412,https://n2t.net/ark:/21547/DbK2095f98642ede4667856c3a7698222412,FEBG,314
095f98642ede4667856c3a7698222412,Unknown,Burka,unknown,Unknown,095f98642ede4667856c3a7698222412,FossilSpecimen,Equus simplicidens,54,Unknown,mm,calcaneus length,115.5,,,,USNMRLB7,,,,,,,,,,Burka,,,,,,,,,,,,,,,,,3.3,mya,,,,,,,,,,,,,,,,,,3.3,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,3.3,https://n2t.net/ark:/21547/DbL254,https://n2t.net/ark:/21547/DbJ2095f98642ede4667856c3a7698222412,https://n2t.net/ark:/21547/DbK2095f98642ede4667856c3a7698222412,FEBG,314
09758378ed3f4604847f698b0ae9b34e,Unknown,Tizi'n Tadderht,unknown,Unknown,09758378ed3f4604847f698b0ae9b34e,FossilSpecimen,Hipparion prostylum,462,Unknown,mm,talus length,57,,,,MNHNLUB259,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL2462,https://n2t.net/ark:/21547/DbJ209758378ed3f4604847f698b0ae9b34e,https://n2t.net/ark:/21547/DbK209758378ed3f4604847f698b0ae9b34e,FEBG,314
09758378ed3f4604847f698b0ae9b34e,Unknown,Tizi'n Tadderht,unknown,Unknown,09758378ed3f4604847f698b0ae9b34e,FossilSpecimen,Hipparion prostylum,3832,Unknown,mm,depth of the medial side of talus,44.7,,,,MNHNLUB259,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL23832,https://n2t.net/ark:/21547/DbJ209758378ed3f4604847f698b0ae9b34e,https://n2t.net/ark:/21547/DbK209758378ed3f4604847f698b0ae9b34e,FEBG,314
09758378ed3f4604847f698b0ae9b34e,Unknown,Tizi'n Tadderht,unknown,Unknown,09758378ed3f4604847f698b0ae9b34e,FossilSpecimen,Hipparion prostylum,2619,Unknown,mm,talus width,51.1,,,,MNHNLUB259,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL22619,https://n2t.net/ark:/21547/DbJ209758378ed3f4604847f698b0ae9b34e,https://n2t.net/ark:/21547/DbK209758378ed3f4604847f698b0ae9b34e,FEBG,314
09758378ed3f4604847f698b0ae9b34e,Unknown,Tizi'n Tadderht,unknown,Unknown,09758378ed3f4604847f698b0ae9b34e,FossilSpecimen,Hipparion prostylum,1793,Unknown,mm,breadth of the trochlea of talus,26.4,,,,MNHNLUB259,,,,,,,,,,Tizi'n Tadderht,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,,8,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8,https://n2t.net/ark:/21547/DbL21793,https://n2t.net/ark:/21547/DbJ209758378ed3f4604847f698b0ae9b34e,https://n2t.net/ark:/21547/DbK209758378ed3f4604847f698b0ae9b34e,FEBG,314
0988321c050c457aa5734e8b94503831,Unknown,Akkasdagi,unknown,Unknown,0988321c050c457aa5734e8b94503831,FossilSpecimen,Hippotherium  microdon,3963,Unknown,mm,depth of the medial side of talus,45,,,,MAFIBalt120,,,,,,,,,,Akkasdagi,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,7,https://n2t.net/ark:/21547/DbL23963,https://n2t.net/ark:/21547/DbJ20988321c050c457aa5734e8b94503831,https://n2t.net/ark:/21547/DbK20988321c050c457aa5734e8b94503831,FEBG,314
0988321c050c457aa5734e8b94503831,Unknown,Akkasdagi,unknown,Unknown,0988321c050c457aa5734e8b94503831,FossilSpecimen,Hippotherium  microdon,2750,Unknown,mm,talus width,52.9,,,,MAFIBalt120,,,,,,,,,,Akkasdagi,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,7,https://n2t.net/ark:/21547/DbL22750,https://n2t.net/ark:/21547/DbJ20988321c050c457aa5734e8b94503831,https://n2t.net/ark:/21547/DbK20988321c050c457aa5734e8b94503831,FEBG,314
0988321c050c457aa5734e8b94503831,Unknown,Akkasdagi,unknown,Unknown,0988321c050c457aa5734e8b94503831,FossilSpecimen,Hippotherium  microdon,1924,Unknown,mm,breadth of the trochlea of talus,25.1,,,,MAFIBalt120,,,,,,,,,,Akkasdagi,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,,7,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,7,https://n2t.net/ark:/21547/DbL21924,https://n2t.net/ark:/21547/DbJ20988321c050c457aa5734e8b94503831,https://n2t.net/ark:/21547/DbK20988321c050c457aa5734e8b94503831,FEBG,314
0989e14b0d4e441da509d1fafc758f07,Unknown,Bouri 1,unknown,Unknown,0989e14b0d4e441da509d1fafc758f07,FossilSpecimen,Equus sp.,798,Unknown,mm,talus length,30,,,,BOU-VP-3/113HG,,,,,,,,,,Bouri 1,,,,,,,,,,,,,,,,,1,mya,,,,,,,,,,,,,,,,,,1,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,1,https://n2t.net/ark:/21547/DbL2798,https://n2t.net/ark:/21547/DbJ20989e14b0d4e441da509d1fafc758f07,https://n2t.net/ark:/21547/DbK20989e14b0d4e441da509d1fafc758f07,FEBG,314
0989e14b0d4e441da509d1fafc758f07,Unknown,Bouri 1,unknown,Unknown,0989e14b0d4e441da509d1fafc758f07,FossilSpecimen,Equus sp.,2015,Unknown,mm,breadth of the trochlea of talus,28.3,,,,BOU-VP-3/113HG,,,,,,,,,,Bouri 1,,,,,,,,,,,,,,,,,1,mya,,,,,,,,,,,,,,,,,,1,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,1,https://n2t.net/ark:/21547/DbL22015,https://n2t.net/ark:/21547/DbJ20989e14b0d4e441da509d1fafc758f07,https://n2t.net/ark:/21547/DbK20989e14b0d4e441da509d1fafc758f07,FEBG,314
098aae73_7780_492a_9a9b_1836ff243cec,Unknown,Dmanisi,unknown,Unknown,098aae73_7780_492a_9a9b_1836ff243cec,FossilSpecimen,Equus sp.,1343,Unknown,in,talus length,59.2,Unknown,,,GNM1-D5650,,,,,,,,,,Dmanisi,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,1.8,https://n2t.net/ark:/21547/Doi21343,https://n2t.net/ark:/21547/Dog2098aae73_7780_492a_9a9b_1836ff243cec,https://n2t.net/ark:/21547/Doh2098aae73_7780_492a_9a9b_1836ff243cec,EBSS,314
098aae73_7780_492a_9a9b_1836ff243cec,Unknown,Dmanisi,unknown,Unknown,098aae73_7780_492a_9a9b_1836ff243cec,FossilSpecimen,Equus sp.,3175,Unknown,in,talus width,59.4,Unknown,,,GNM1-D5650,,,,,,,,,,Dmanisi,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,1.8,https://n2t.net/ark:/21547/Doi23175,https://n2t.net/ark:/21547/Dog2098aae73_7780_492a_9a9b_1836ff243cec,https://n2t.net/ark:/21547/Doh2098aae73_7780_492a_9a9b_1836ff243cec,EBSS,314
0990ea29_5e61_450b_b310_d89002ab6ae2,Unknown,"Sotik, Guaso Nyiro",1909,Unknown,0990ea29_5e61_450b_b310_d89002ab6ae2,FossilSpecimen,Equus quagga boehemi,3462,Unknown,in,calcaneus breadth,48.7,26-Jun-09,,,USNM162960,,,,,,,,,,"Sotik, Guaso Nyiro",,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,male,,,,,,,,0,https://n2t.net/ark:/21547/Doi23462,https://n2t.net/ark:/21547/Dog20990ea29_5e61_450b_b310_d89002ab6ae2,https://n2t.net/ark:/21547/Doh20990ea29_5e61_450b_b310_d89002ab6ae2,EBSS,314
0990ea29_5e61_450b_b310_d89002ab6ae2,Unknown,"Sotik, Guaso Nyiro",1909,Unknown,0990ea29_5e61_450b_b310_d89002ab6ae2,FossilSpecimen,Equus quagga boehemi,992,Unknown,in,calcaneus length,90.4,26-Jun-09,,,USNM162960,,,,,,,,,,"Sotik, Guaso Nyiro",,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,male,,,,,,,,0,https://n2t.net/ark:/21547/Doi2992,https://n2t.net/ark:/21547/Dog20990ea29_5e61_450b_b310_d89002ab6ae2,https://n2t.net/ark:/21547/Doh20990ea29_5e61_450b_b310_d89002ab6ae2,EBSS,314
09a1bd17_937b_4502_9daa_6c54a0c59d6d,Unknown,Hoewenegg,unknown,Unknown,09a1bd17_937b_4502_9daa_6c54a0c59d6d,FossilSpecimen,Hippotherium primigeneium,409,Unknown,in,calcaneus length,105.7,Unknown,,,HoY281,,,,,,,,,,Hoewenegg,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10.3,https://n2t.net/ark:/21547/Doi2409,https://n2t.net/ark:/21547/Dog209a1bd17_937b_4502_9daa_6c54a0c59d6d,https://n2t.net/ark:/21547/Doh209a1bd17_937b_4502_9daa_6c54a0c59d6d,EBSS,314
09a1bd17_937b_4502_9daa_6c54a0c59d6d,Unknown,Hoewenegg,unknown,Unknown,09a1bd17_937b_4502_9daa_6c54a0c59d6d,FossilSpecimen,Hippotherium primigeneium,3349,Unknown,in,calcaneus breadth,41.9,Unknown,,,HoY281,,,,,,,,,,Hoewenegg,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10.3,https://n2t.net/ark:/21547/Doi23349,https://n2t.net/ark:/21547/Dog209a1bd17_937b_4502_9daa_6c54a0c59d6d,https://n2t.net/ark:/21547/Doh209a1bd17_937b_4502_9daa_6c54a0c59d6d,EBSS,314
09a5abea058a421ca73764bca5f01b0d,Kenya,Unknown,unknown,Unknown,09a5abea058a421ca73764bca5f01b0d,FossilSpecimen,Equus grevyi,4167,Unknown,mm,depth of the medial side of talus,55.6,,,,AMNH82036,,,,,,,,,,,,,,,,,,,,,,,,,,,0,mya,,,,,,,,,,,,,,,,,,0,mya,,,,,,,,,,,,,,,,,male,,,,,,,,0,https://n2t.net/ark:/21547/DbL24167,https://n2t.net/ark:/21547/DbJ209a5abea058a421ca73764bca5f01b0d,https://n2t.net/ark:/21547/DbK209a5abea058a421ca73764bca5f01b0d,FEBG,314
09a5abea058a421ca73764bca5f01b0d,Kenya,Unknown,unknown,Unknown,09a5abea058a421ca73764bca5f01b0d,FossilSpecimen,Equus grevyi,2128,Unknown,mm,breadth of the trochlea of talus,29.4,,,,AMNH82036,,,,,,,,,,,,,,,,,,,,,,,,,,,0,mya,,,,,,,,,,,,,,,,,,0,mya,,,,,,,,,,,,,,,,,male,,,,,,,,0,https://n2t.net/ark:/21547/DbL22128,https://n2t.net/ark:/21547/DbJ209a5abea058a421ca73764bca5f01b0d,https://n2t.net/ark:/21547/DbK209a5abea058a421ca73764bca5f01b0d,FEBG,314
09a5abea058a421ca73764bca5f01b0d,Kenya,Unknown,unknown,Unknown,09a5abea058a421ca73764bca5f01b0d,FossilSpecimen,Equus grevyi,975,Unknown,mm,talus length,64,,,,AMNH82036,,,,,,,,,,,,,,,,,,,,,,,,,,,0,mya,,,,,,,,,,,,,,,,,,0,mya,,,,,,,,,,,,,,,,,male,,,,,,,,0,https://n2t.net/ark:/21547/DbL2975,https://n2t.net/ark:/21547/DbJ209a5abea058a421ca73764bca5f01b0d,https://n2t.net/ark:/21547/DbK209a5abea058a421ca73764bca5f01b0d,FEBG,314
09a5abea058a421ca73764bca5f01b0d,Kenya,Unknown,unknown,Unknown,09a5abea058a421ca73764bca5f01b0d,FossilSpecimen,Equus grevyi,2954,Unknown,mm,talus width,61.5,,,,AMNH82036,,,,,,,,,,,,,,,,,,,,,,,,,,,0,mya,,,,,,,,,,,,,,,,,,0,mya,,,,,,,,,,,,,,,,,male,,,,,,,,0,https://n2t.net/ark:/21547/DbL22954,https://n2t.net/ark:/21547/DbJ209a5abea058a421ca73764bca5f01b0d,https://n2t.net/ark:/21547/DbK209a5abea058a421ca73764bca5f01b0d,FEBG,314
09b3d43f_b5cd_45fe_9187_8c0db1b9afe8,Unknown,unknown,unknown,Unknown,09b3d43f_b5cd_45fe_9187_8c0db1b9afe8,FossilSpecimen,Equus grevyi,2972,Unknown,in,talus width,62,Unknown,,,AMNH82036,,,,,,,,,,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,male,,,,,,,,0,https://n2t.net/ark:/21547/Doi22972,https://n2t.net/ark:/21547/Dog209b3d43f_b5cd_45fe_9187_8c0db1b9afe8,https://n2t.net/ark:/21547/Doh209b3d43f_b5cd_45fe_9187_8c0db1b9afe8,EBSS,314
09b3d43f_b5cd_45fe_9187_8c0db1b9afe8,Unknown,unknown,unknown,Unknown,09b3d43f_b5cd_45fe_9187_8c0db1b9afe8,FossilSpecimen,Equus grevyi,1015,Unknown,in,talus length,64.4,Unknown,,,AMNH82036,,,,,,,,,,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,male,,,,,,,,0,https://n2t.net/ark:/21547/Doi21015,https://n2t.net/ark:/21547/Dog209b3d43f_b5cd_45fe_9187_8c0db1b9afe8,https://n2t.net/ark:/21547/Doh209b3d43f_b5cd_45fe_9187_8c0db1b9afe8,EBSS,314
09baf885_edca_4eed_aa30_c3776a0e9d35,Unknown,Siwaliks,unknown,Unknown,09baf885_edca_4eed_aa30_c3776a0e9d35,FossilSpecimen,Sivalhippus perimense,222,Unknown,in,talus length,57.2,Unknown,,,YGSP3454,,,,,,,,,,Siwaliks,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8.7,https://n2t.net/ark:/21547/Doi2222,https://n2t.net/ark:/21547/Dog209baf885_edca_4eed_aa30_c3776a0e9d35,https://n2t.net/ark:/21547/Doh209baf885_edca_4eed_aa30_c3776a0e9d35,EBSS,314
09baf885_edca_4eed_aa30_c3776a0e9d35,Unknown,Siwaliks,unknown,Unknown,09baf885_edca_4eed_aa30_c3776a0e9d35,FossilSpecimen,Sivalhippus perimense,2492,Unknown,in,talus width,56.4,Unknown,,,YGSP3454,,,,,,,,,,Siwaliks,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,8.7,https://n2t.net/ark:/21547/Doi22492,https://n2t.net/ark:/21547/Dog209baf885_edca_4eed_aa30_c3776a0e9d35,https://n2t.net/ark:/21547/Doh209baf885_edca_4eed_aa30_c3776a0e9d35,EBSS,314
0a05db7822db46c895266d017b0b7ed7,Tanzania,Kurultu,unknown,Unknown,0a05db7822db46c895266d017b0b7ed7,FossilSpecimen,Equus sp.,1019,Unknown,mm,talus length,56.3,,,,RMNH068/6185,,,,,,,,,,Kurultu,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,,https://n2t.net/ark:/21547/DbL21019,https://n2t.net/ark:/21547/DbJ20a05db7822db46c895266d017b0b7ed7,https://n2t.net/ark:/21547/DbK20a05db7822db46c895266d017b0b7ed7,FEBG,314
0a05db7822db46c895266d017b0b7ed7,Tanzania,Kurultu,unknown,Unknown,0a05db7822db46c895266d017b0b7ed7,FossilSpecimen,Equus sp.,4186,Unknown,mm,depth of the medial side of talus,45.8,,,,RMNH068/6185,,,,,,,,,,Kurultu,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,,https://n2t.net/ark:/21547/DbL24186,https://n2t.net/ark:/21547/DbJ20a05db7822db46c895266d017b0b7ed7,https://n2t.net/ark:/21547/DbK20a05db7822db46c895266d017b0b7ed7,FEBG,314
0a05db7822db46c895266d017b0b7ed7,Tanzania,Kurultu,unknown,Unknown,0a05db7822db46c895266d017b0b7ed7,FossilSpecimen,Equus sp.,2147,Unknown,mm,breadth of the trochlea of talus,26.5,,,,RMNH068/6185,,,,,,,,,,Kurultu,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,,https://n2t.net/ark:/21547/DbL22147,https://n2t.net/ark:/21547/DbJ20a05db7822db46c895266d017b0b7ed7,https://n2t.net/ark:/21547/DbK20a05db7822db46c895266d017b0b7ed7,FEBG,314
0a1b5d32_2bbd_4b32_a1bb_5567dd0df0b3,Unknown,Dorn-Duerkheim,unknown,Unknown,0a1b5d32_2bbd_4b32_a1bb_5567dd0df0b3,FossilSpecimen,Hippotherium primigeneium,457,Unknown,in,talus length,59,Unknown,,,DDnonumb1,,,,,,,,,,Dorn-Duerkheim,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,,,mya,,,,,,,,,,,,,,,,,not collected,,,,,,,,10,https://n2t.net/ark:/21547/Doi2457,https://n2t.net/ark:/21547/Dog20a1b5d32_2bbd_4b32_a1bb_5567dd0df0b3,https://n2t.net/ark:/21547/Doh20a1b5d32_2bbd_4b32_a1bb_5567dd0df0b3,EBSS,314
