eventID,country,locality,yearCollected,samplingProtocol,materialSampleID,basisOfRecord,scientificName,diagnosticID,measurementMethod,measurementUnit,measurementType,measurementValue,verbatimEventDate,catalogNumber,references,individualID,collectionCode,institutionCode,lifeStage,measurementRemarks,measurementDeterminedDate,measurementAccuracy,materialSampleType,decimalLatitude,decimalLongitude,verbatimLocality,verbatimLatitude,verbatimLongitude,verbatimElevation,verbatimDepth,minimumDepthInMeters,minimumElevationInMeters,maximumElevationInMeters,maximumDepthInMeters,latestAgeOrHighestStage,latestEonOrHighestEonotheme,latestEpochOrHighestSeries,latestEraOrHighestErathem,latestPeriodOrHighestSystem,group,formation,member,minimumChronometricAge,minimumChronometricAgeReferenceSystem,earliestAgeOrLowestStage,earliestEonOrLowestEonothem,earliestEpochOrLowestSeries,earliestEraOrLowestErathem,earliestPeriodOrLowestSystem,eventRemarks,culturalRegions,culturalContext,bed,culturalOccupationPeriod,culturalAffiliations,coordinateUncertaintyInMeters,chronometricAgeUncertaintyInYears,chronometricAgeUncertaintyMethod,chronometricAgeProtocol,chronometricAgeID,lithostratigraphicTerms,maximumChronometricAge,maximumChronometricAgeReferenceSystem,geologicalContextID,lowestBiostratigraphicZone,highestBiostratigraphicZone,stateProvince,waterBody,islandGroup,island,institutionID,datasetName,dynamicProperties,fieldNumber,informationWithheld,verbatimLifeStage,occurrenceID,otherCatalogNumbers,previousIdentifications,sex,measurementSide,measurementDeterminedBy,materialSampleCondition,ageEstimationMethod,ageUnit,ageValue,reproductiveCondition,verbatimAgeValue,Diagnostics_bcid,Event_bcid,Sample_bcid,expeditionCode,projectId
4c3c12156a51458cb6d0857c47a3c2d7,Unknown,Not Collected,Unknown,Not Collected,4c3c12156a51458cb6d0857c47a3c2d7,PreservedSpecimen,Spermophilus beecheyi,1355,Unknown,mm,ear length to notch,26,,65442,,,,MVZ,,,,,,41.3814079,-122.374183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,MVZ 65442MVZ 65442MVZ 65442,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21355,https://n2t.net/ark:/21547/DUh24c3c12156a51458cb6d0857c47a3c2d7,https://n2t.net/ark:/21547/DUi24c3c12156a51458cb6d0857c47a3c2d7,BIOG,278
4c3c12156a51458cb6d0857c47a3c2d7,Unknown,Not Collected,Unknown,Not Collected,4c3c12156a51458cb6d0857c47a3c2d7,PreservedSpecimen,Spermophilus beecheyi,1643,Unknown,mm,tooth row length,11.03,,65442,,,,MVZ,,,,,,41.3814079,-122.374183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,MVZ 65442MVZ 65442MVZ 65442,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21643,https://n2t.net/ark:/21547/DUh24c3c12156a51458cb6d0857c47a3c2d7,https://n2t.net/ark:/21547/DUi24c3c12156a51458cb6d0857c47a3c2d7,BIOG,278
4d2b3a577bc8413aa4c7aa7b83230865,Unknown,Not Collected,Unknown,Not Collected,4d2b3a577bc8413aa4c7aa7b83230865,PreservedSpecimen,Spermophilus beecheyi,1724,Unknown,mm,tooth row length,10.95,,99937,,,,MVZ,,,,,,33.9251,-116.6814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 99937,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21724,https://n2t.net/ark:/21547/DUh24d2b3a577bc8413aa4c7aa7b83230865,https://n2t.net/ark:/21547/DUi24d2b3a577bc8413aa4c7aa7b83230865,BIOG,278
4e4a33a2d09241c882c5e79e061cf476,Unknown,Not Collected,Unknown,Not Collected,4e4a33a2d09241c882c5e79e061cf476,PreservedSpecimen,Spermophilus beecheyi,1547,Unknown,mm,tooth row length,11.97,,207152,,,,MVZ,,,,,,37.6248,-120.56688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,MVZ 207152,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21547,https://n2t.net/ark:/21547/DUh24e4a33a2d09241c882c5e79e061cf476,https://n2t.net/ark:/21547/DUi24e4a33a2d09241c882c5e79e061cf476,BIOG,278
4f4bc3f4167148ca9043fafbc57cffc1,Unknown,Not Collected,Unknown,Not Collected,4f4bc3f4167148ca9043fafbc57cffc1,PreservedSpecimen,Spermophilus beecheyi,155,Unknown,mm,pes length,53,,28024,,,,MVZ,,,,,,37.9302293,-122.019673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,MVZ 28024,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2155,https://n2t.net/ark:/21547/DUh24f4bc3f4167148ca9043fafbc57cffc1,https://n2t.net/ark:/21547/DUi24f4bc3f4167148ca9043fafbc57cffc1,BIOG,278
4f4bc3f4167148ca9043fafbc57cffc1,Unknown,Not Collected,Unknown,Not Collected,4f4bc3f4167148ca9043fafbc57cffc1,PreservedSpecimen,Spermophilus beecheyi,443,Unknown,mm,tail length,138,,28024,,,,MVZ,,,,,,37.9302293,-122.019673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,MVZ 28024,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2443,https://n2t.net/ark:/21547/DUh24f4bc3f4167148ca9043fafbc57cffc1,https://n2t.net/ark:/21547/DUi24f4bc3f4167148ca9043fafbc57cffc1,BIOG,278
4f4bc3f4167148ca9043fafbc57cffc1,Unknown,Not Collected,Unknown,Not Collected,4f4bc3f4167148ca9043fafbc57cffc1,PreservedSpecimen,Spermophilus beecheyi,731,Unknown,mm,body length with tail,382,,28024,,,,MVZ,,,,,,37.9302293,-122.019673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,MVZ 28024,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2731,https://n2t.net/ark:/21547/DUh24f4bc3f4167148ca9043fafbc57cffc1,https://n2t.net/ark:/21547/DUi24f4bc3f4167148ca9043fafbc57cffc1,BIOG,278
4f4bc3f4167148ca9043fafbc57cffc1,Unknown,Not Collected,Unknown,Not Collected,4f4bc3f4167148ca9043fafbc57cffc1,PreservedSpecimen,Spermophilus beecheyi,1019,Unknown,g,body mass,517.2,,28024,,,,MVZ,,,,,,37.9302293,-122.019673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,MVZ 28024,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21019,https://n2t.net/ark:/21547/DUh24f4bc3f4167148ca9043fafbc57cffc1,https://n2t.net/ark:/21547/DUi24f4bc3f4167148ca9043fafbc57cffc1,BIOG,278
4f4bc3f4167148ca9043fafbc57cffc1,Unknown,Not Collected,Unknown,Not Collected,4f4bc3f4167148ca9043fafbc57cffc1,PreservedSpecimen,Spermophilus beecheyi,1307,Unknown,mm,ear length to notch,22,,28024,,,,MVZ,,,,,,37.9302293,-122.019673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,MVZ 28024,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21307,https://n2t.net/ark:/21547/DUh24f4bc3f4167148ca9043fafbc57cffc1,https://n2t.net/ark:/21547/DUi24f4bc3f4167148ca9043fafbc57cffc1,BIOG,278
4f4bc3f4167148ca9043fafbc57cffc1,Unknown,Not Collected,Unknown,Not Collected,4f4bc3f4167148ca9043fafbc57cffc1,PreservedSpecimen,Spermophilus beecheyi,1595,Unknown,mm,tooth row length,12.02,,28024,,,,MVZ,,,,,,37.9302293,-122.019673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,MVZ 28024,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21595,https://n2t.net/ark:/21547/DUh24f4bc3f4167148ca9043fafbc57cffc1,https://n2t.net/ark:/21547/DUi24f4bc3f4167148ca9043fafbc57cffc1,BIOG,278
51e7520dbf14477eb03697fbd37ed4f2,Unknown,Not Collected,Unknown,Not Collected,51e7520dbf14477eb03697fbd37ed4f2,PreservedSpecimen,Spermophilus beecheyi,1615,Unknown,mm,tooth row length,12.06,,34505,,,,MVZ,,,,,,40.1905269,-122.236143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,MVZ 34505,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21615,https://n2t.net/ark:/21547/DUh251e7520dbf14477eb03697fbd37ed4f2,https://n2t.net/ark:/21547/DUi251e7520dbf14477eb03697fbd37ed4f2,BIOG,278
5488bee9beeb49278bebad227c635ef0,Unknown,Not Collected,Unknown,Not Collected,5488bee9beeb49278bebad227c635ef0,PreservedSpecimen,Spermophilus beecheyi,156,Unknown,mm,pes length,58,,28025,,,,MVZ,,,,,,37.9302293,-122.019673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,MVZ 28025,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2156,https://n2t.net/ark:/21547/DUh25488bee9beeb49278bebad227c635ef0,https://n2t.net/ark:/21547/DUi25488bee9beeb49278bebad227c635ef0,BIOG,278
5488bee9beeb49278bebad227c635ef0,Unknown,Not Collected,Unknown,Not Collected,5488bee9beeb49278bebad227c635ef0,PreservedSpecimen,Spermophilus beecheyi,444,Unknown,mm,tail length,165,,28025,,,,MVZ,,,,,,37.9302293,-122.019673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,MVZ 28025,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2444,https://n2t.net/ark:/21547/DUh25488bee9beeb49278bebad227c635ef0,https://n2t.net/ark:/21547/DUi25488bee9beeb49278bebad227c635ef0,BIOG,278
5488bee9beeb49278bebad227c635ef0,Unknown,Not Collected,Unknown,Not Collected,5488bee9beeb49278bebad227c635ef0,PreservedSpecimen,Spermophilus beecheyi,732,Unknown,mm,body length with tail,438,,28025,,,,MVZ,,,,,,37.9302293,-122.019673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,MVZ 28025,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2732,https://n2t.net/ark:/21547/DUh25488bee9beeb49278bebad227c635ef0,https://n2t.net/ark:/21547/DUi25488bee9beeb49278bebad227c635ef0,BIOG,278
5488bee9beeb49278bebad227c635ef0,Unknown,Not Collected,Unknown,Not Collected,5488bee9beeb49278bebad227c635ef0,PreservedSpecimen,Spermophilus beecheyi,1020,Unknown,g,body mass,607.1,,28025,,,,MVZ,,,,,,37.9302293,-122.019673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,MVZ 28025,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21020,https://n2t.net/ark:/21547/DUh25488bee9beeb49278bebad227c635ef0,https://n2t.net/ark:/21547/DUi25488bee9beeb49278bebad227c635ef0,BIOG,278
5488bee9beeb49278bebad227c635ef0,Unknown,Not Collected,Unknown,Not Collected,5488bee9beeb49278bebad227c635ef0,PreservedSpecimen,Spermophilus beecheyi,1308,Unknown,mm,ear length to notch,22,,28025,,,,MVZ,,,,,,37.9302293,-122.019673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,MVZ 28025,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21308,https://n2t.net/ark:/21547/DUh25488bee9beeb49278bebad227c635ef0,https://n2t.net/ark:/21547/DUi25488bee9beeb49278bebad227c635ef0,BIOG,278
5488bee9beeb49278bebad227c635ef0,Unknown,Not Collected,Unknown,Not Collected,5488bee9beeb49278bebad227c635ef0,PreservedSpecimen,Spermophilus beecheyi,1596,Unknown,mm,tooth row length,12.07,,28025,,,,MVZ,,,,,,37.9302293,-122.019673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,MVZ 28025,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21596,https://n2t.net/ark:/21547/DUh25488bee9beeb49278bebad227c635ef0,https://n2t.net/ark:/21547/DUi25488bee9beeb49278bebad227c635ef0,BIOG,278
5803f874e7e247539f234b801dcce004,Unknown,Not Collected,Unknown,Not Collected,5803f874e7e247539f234b801dcce004,PreservedSpecimen,Spermophilus beecheyi,1559,Unknown,mm,tooth row length,11.06,,2154,,,,MVZ,,,,,,33.7633397,-116.664705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 2154,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21559,https://n2t.net/ark:/21547/DUh25803f874e7e247539f234b801dcce004,https://n2t.net/ark:/21547/DUi25803f874e7e247539f234b801dcce004,BIOG,278
59d02962234b4d3d90ae17b378ce5cce,Unknown,Not Collected,Unknown,Not Collected,59d02962234b4d3d90ae17b378ce5cce,PreservedSpecimen,Spermophilus beecheyi,1691,Unknown,mm,tooth row length,11.36,,99901,,,,MVZ,,,,,,33.965661,-117.006723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 99901,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21691,https://n2t.net/ark:/21547/DUh259d02962234b4d3d90ae17b378ce5cce,https://n2t.net/ark:/21547/DUi259d02962234b4d3d90ae17b378ce5cce,BIOG,278
5b6c8268c70c4d59888323f43c635e17,Unknown,Not Collected,Unknown,Not Collected,5b6c8268c70c4d59888323f43c635e17,PreservedSpecimen,Spermophilus beecheyi,1725,Unknown,mm,tooth row length,11.6,,99938,,,,MVZ,,,,,,33.9251,-116.6814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 99938,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21725,https://n2t.net/ark:/21547/DUh25b6c8268c70c4d59888323f43c635e17,https://n2t.net/ark:/21547/DUi25b6c8268c70c4d59888323f43c635e17,BIOG,278
5bc4ede9db984f6cb0df601380d54c7d,Unknown,Not Collected,Unknown,Not Collected,5bc4ede9db984f6cb0df601380d54c7d,PreservedSpecimen,Spermophilus beecheyi,1495,Unknown,mm,tooth row length,12.06,,138956,,,,MVZ,,,,,,40.2963235,-122.303262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,MVZ 138956,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21495,https://n2t.net/ark:/21547/DUh25bc4ede9db984f6cb0df601380d54c7d,https://n2t.net/ark:/21547/DUi25bc4ede9db984f6cb0df601380d54c7d,BIOG,278
5c1094881f30491eb50fd56b04232862,Unknown,Not Collected,Unknown,Not Collected,5c1094881f30491eb50fd56b04232862,PreservedSpecimen,Spermophilus beecheyi,1641,Unknown,mm,tooth row length,11.28,,64982,,,,MVZ,,,,,,36.065794,-117.522775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,MVZ 64982,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21641,https://n2t.net/ark:/21547/DUh25c1094881f30491eb50fd56b04232862,https://n2t.net/ark:/21547/DUi25c1094881f30491eb50fd56b04232862,BIOG,278
5c3b445b28f84f5a80dc6193103b9101,Unknown,Not Collected,Unknown,Not Collected,5c3b445b28f84f5a80dc6193103b9101,PreservedSpecimen,Spermophilus beecheyi,1564,Unknown,mm,tooth row length,11.3,,216231,,,,MVZ,,,,,,37.74899,-119.83862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,MVZ 216231,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21564,https://n2t.net/ark:/21547/DUh25c3b445b28f84f5a80dc6193103b9101,https://n2t.net/ark:/21547/DUi25c3b445b28f84f5a80dc6193103b9101,BIOG,278
5c770fb686284a61975e9b38329ee3f8,Unknown,Not Collected,Unknown,Not Collected,5c770fb686284a61975e9b38329ee3f8,PreservedSpecimen,Spermophilus beecheyi,234,Unknown,mm,pes length,52,,96424,,,,MVZ,,,,,,41.1017824,-121.519337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 96424,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2234,https://n2t.net/ark:/21547/DUh25c770fb686284a61975e9b38329ee3f8,https://n2t.net/ark:/21547/DUi25c770fb686284a61975e9b38329ee3f8,BIOG,278
5c770fb686284a61975e9b38329ee3f8,Unknown,Not Collected,Unknown,Not Collected,5c770fb686284a61975e9b38329ee3f8,PreservedSpecimen,Spermophilus beecheyi,522,Unknown,mm,tail length,170,,96424,,,,MVZ,,,,,,41.1017824,-121.519337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 96424,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2522,https://n2t.net/ark:/21547/DUh25c770fb686284a61975e9b38329ee3f8,https://n2t.net/ark:/21547/DUi25c770fb686284a61975e9b38329ee3f8,BIOG,278
5c770fb686284a61975e9b38329ee3f8,Unknown,Not Collected,Unknown,Not Collected,5c770fb686284a61975e9b38329ee3f8,PreservedSpecimen,Spermophilus beecheyi,810,Unknown,mm,body length with tail,394,,96424,,,,MVZ,,,,,,41.1017824,-121.519337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 96424,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2810,https://n2t.net/ark:/21547/DUh25c770fb686284a61975e9b38329ee3f8,https://n2t.net/ark:/21547/DUi25c770fb686284a61975e9b38329ee3f8,BIOG,278
5c770fb686284a61975e9b38329ee3f8,Unknown,Not Collected,Unknown,Not Collected,5c770fb686284a61975e9b38329ee3f8,PreservedSpecimen,Spermophilus beecheyi,1098,Unknown,g,body mass,339,,96424,,,,MVZ,,,,,,41.1017824,-121.519337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 96424,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21098,https://n2t.net/ark:/21547/DUh25c770fb686284a61975e9b38329ee3f8,https://n2t.net/ark:/21547/DUi25c770fb686284a61975e9b38329ee3f8,BIOG,278
5c770fb686284a61975e9b38329ee3f8,Unknown,Not Collected,Unknown,Not Collected,5c770fb686284a61975e9b38329ee3f8,PreservedSpecimen,Spermophilus beecheyi,1386,Unknown,mm,ear length to notch,24,,96424,,,,MVZ,,,,,,41.1017824,-121.519337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 96424,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21386,https://n2t.net/ark:/21547/DUh25c770fb686284a61975e9b38329ee3f8,https://n2t.net/ark:/21547/DUi25c770fb686284a61975e9b38329ee3f8,BIOG,278
5c770fb686284a61975e9b38329ee3f8,Unknown,Not Collected,Unknown,Not Collected,5c770fb686284a61975e9b38329ee3f8,PreservedSpecimen,Spermophilus beecheyi,1674,Unknown,mm,tooth row length,11.58,,96424,,,,MVZ,,,,,,41.1017824,-121.519337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 96424,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21674,https://n2t.net/ark:/21547/DUh25c770fb686284a61975e9b38329ee3f8,https://n2t.net/ark:/21547/DUi25c770fb686284a61975e9b38329ee3f8,BIOG,278
5c770fb686284a61975e9b38329ee3f8,Unknown,Not Collected,Unknown,Not Collected,5c770fb686284a61975e9b38329ee3f8,PreservedSpecimen,Spermophilus beecheyi,1962,Unknown,mm,tooth row length,11.26,,96424,,,,MVZ,,,,,,41.1017824,-121.519337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 96424,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21962,https://n2t.net/ark:/21547/DUh25c770fb686284a61975e9b38329ee3f8,https://n2t.net/ark:/21547/DUi25c770fb686284a61975e9b38329ee3f8,BIOG,278
5ce0ef0d455c418b8a42bcf7e3024754,Unknown,Not Collected,Unknown,Not Collected,5ce0ef0d455c418b8a42bcf7e3024754,PreservedSpecimen,Spermophilus beecheyi,141,Unknown,mm,pes length,58,,2688,,,,MVZ,,,,,,34.00937,-117.2591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,MVZ 2688MVZ 2688,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2141,https://n2t.net/ark:/21547/DUh25ce0ef0d455c418b8a42bcf7e3024754,https://n2t.net/ark:/21547/DUi25ce0ef0d455c418b8a42bcf7e3024754,BIOG,278
5ce0ef0d455c418b8a42bcf7e3024754,Unknown,Not Collected,Unknown,Not Collected,5ce0ef0d455c418b8a42bcf7e3024754,PreservedSpecimen,Spermophilus beecheyi,429,Unknown,mm,tail length,186,,2688,,,,MVZ,,,,,,34.00937,-117.2591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,MVZ 2688MVZ 2688,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2429,https://n2t.net/ark:/21547/DUh25ce0ef0d455c418b8a42bcf7e3024754,https://n2t.net/ark:/21547/DUi25ce0ef0d455c418b8a42bcf7e3024754,BIOG,278
5ce0ef0d455c418b8a42bcf7e3024754,Unknown,Not Collected,Unknown,Not Collected,5ce0ef0d455c418b8a42bcf7e3024754,PreservedSpecimen,Spermophilus beecheyi,717,Unknown,mm,body length with tail,438,,2688,,,,MVZ,,,,,,34.00937,-117.2591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,MVZ 2688MVZ 2688,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2717,https://n2t.net/ark:/21547/DUh25ce0ef0d455c418b8a42bcf7e3024754,https://n2t.net/ark:/21547/DUi25ce0ef0d455c418b8a42bcf7e3024754,BIOG,278
5ce0ef0d455c418b8a42bcf7e3024754,Unknown,Not Collected,Unknown,Not Collected,5ce0ef0d455c418b8a42bcf7e3024754,PreservedSpecimen,Spermophilus beecheyi,1581,Unknown,mm,tooth row length,11.18,,2688,,,,MVZ,,,,,,34.00937,-117.2591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,MVZ 2688MVZ 2688,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21581,https://n2t.net/ark:/21547/DUh25ce0ef0d455c418b8a42bcf7e3024754,https://n2t.net/ark:/21547/DUi25ce0ef0d455c418b8a42bcf7e3024754,BIOG,278
5d3a0781b3db4195b5899a2d102149d9,Unknown,Not Collected,Unknown,Not Collected,5d3a0781b3db4195b5899a2d102149d9,PreservedSpecimen,Spermophilus beecheyi,4,Unknown,mm,pes length,55,,101333,,,,MVZ,,,,,,38.1192781,-122.821322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 101333MVZ 101333MVZ 101333,,,,,,,,,,,https://n2t.net/ark:/21547/DUj24,https://n2t.net/ark:/21547/DUh25d3a0781b3db4195b5899a2d102149d9,https://n2t.net/ark:/21547/DUi25d3a0781b3db4195b5899a2d102149d9,BIOG,278
5d3a0781b3db4195b5899a2d102149d9,Unknown,Not Collected,Unknown,Not Collected,5d3a0781b3db4195b5899a2d102149d9,PreservedSpecimen,Spermophilus beecheyi,292,Unknown,mm,tail length,166,,101333,,,,MVZ,,,,,,38.1192781,-122.821322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 101333MVZ 101333MVZ 101333,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2292,https://n2t.net/ark:/21547/DUh25d3a0781b3db4195b5899a2d102149d9,https://n2t.net/ark:/21547/DUi25d3a0781b3db4195b5899a2d102149d9,BIOG,278
5d3a0781b3db4195b5899a2d102149d9,Unknown,Not Collected,Unknown,Not Collected,5d3a0781b3db4195b5899a2d102149d9,PreservedSpecimen,Spermophilus beecheyi,580,Unknown,mm,body length with tail,406,,101333,,,,MVZ,,,,,,38.1192781,-122.821322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 101333MVZ 101333MVZ 101333,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2580,https://n2t.net/ark:/21547/DUh25d3a0781b3db4195b5899a2d102149d9,https://n2t.net/ark:/21547/DUi25d3a0781b3db4195b5899a2d102149d9,BIOG,278
5d3a0781b3db4195b5899a2d102149d9,Unknown,Not Collected,Unknown,Not Collected,5d3a0781b3db4195b5899a2d102149d9,PreservedSpecimen,Spermophilus beecheyi,1444,Unknown,mm,tooth row length,12.05,,101333,,,,MVZ,,,,,,38.1192781,-122.821322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,MVZ 101333MVZ 101333MVZ 101333,,,,,,,,,,,https://n2t.net/ark:/21547/DUj21444,https://n2t.net/ark:/21547/DUh25d3a0781b3db4195b5899a2d102149d9,https://n2t.net/ark:/21547/DUi25d3a0781b3db4195b5899a2d102149d9,BIOG,278
5e17a036a7da4c468db011a2c11f883d,Unknown,Not Collected,Unknown,Not Collected,5e17a036a7da4c468db011a2c11f883d,PreservedSpecimen,Spermophilus beecheyi,14,Unknown,mm,pes length,53,,108091,,,,MVZ,,,,,,36.31007,-121.56789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 108091,,,,,,,,,,,https://n2t.net/ark:/21547/DUj214,https://n2t.net/ark:/21547/DUh25e17a036a7da4c468db011a2c11f883d,https://n2t.net/ark:/21547/DUi25e17a036a7da4c468db011a2c11f883d,BIOG,278
5e17a036a7da4c468db011a2c11f883d,Unknown,Not Collected,Unknown,Not Collected,5e17a036a7da4c468db011a2c11f883d,PreservedSpecimen,Spermophilus beecheyi,302,Unknown,mm,tail length,143,,108091,,,,MVZ,,,,,,36.31007,-121.56789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 108091,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2302,https://n2t.net/ark:/21547/DUh25e17a036a7da4c468db011a2c11f883d,https://n2t.net/ark:/21547/DUi25e17a036a7da4c468db011a2c11f883d,BIOG,278
5e17a036a7da4c468db011a2c11f883d,Unknown,Not Collected,Unknown,Not Collected,5e17a036a7da4c468db011a2c11f883d,PreservedSpecimen,Spermophilus beecheyi,590,Unknown,mm,body length with tail,385,,108091,,,,MVZ,,,,,,36.31007,-121.56789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,MVZ 108091,,,,,,,,,,,https://n2t.net/ark:/21547/DUj2590,https://n2t.net/ark:/21547/DUh25e17a036a7da4c468db011a2c11f883d,https://n2t.net/ark:/21547/DUi25e17a036a7da4c468db011a2c11f883d,BIOG,278
